2022-07-23 23:31:36,143 | server.py->isAngry():26 | WARNING | CHECKING IF ANGRY
2022-07-23 23:31:36,143 | main.py->isAngry():30 | WARNING | False
2022-07-23 23:31:36,144 | server.py->isAngry():28 | WARNING | 0
2022-07-23 23:31:36,144 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:36] "POST /isangry HTTP/1.1" 200 -
2022-07-23 23:31:36,645 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:36] "POST /takeimage HTTP/1.1" 200 -
2022-07-23 23:31:36,645 | server.py->isAngry():26 | WARNING | CHECKING IF ANGRY
2022-07-23 23:31:36,645 | main.py->isAngry():30 | WARNING | False
2022-07-23 23:31:36,646 | server.py->isAngry():28 | WARNING | 0
2022-07-23 23:31:36,646 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:36] "POST /isangry HTTP/1.1" 200 -
2022-07-23 23:31:37,163 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:37] "POST /takeimage HTTP/1.1" 200 -
2022-07-23 23:31:37,167 | server.py->isAngry():26 | WARNING | CHECKING IF ANGRY
2022-07-23 23:31:37,167 | main.py->isAngry():30 | WARNING | False
2022-07-23 23:31:37,167 | server.py->isAngry():28 | WARNING | 0
2022-07-23 23:31:37,167 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:37] "POST /isangry HTTP/1.1" 200 -
2022-07-23 23:31:37,652 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:37] "POST /takeimage HTTP/1.1" 200 -
2022-07-23 23:31:37,653 | server.py->isAngry():26 | WARNING | CHECKING IF ANGRY
2022-07-23 23:31:37,653 | main.py->isAngry():30 | WARNING | False
2022-07-23 23:31:37,653 | server.py->isAngry():28 | WARNING | 0
2022-07-23 23:31:37,653 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:37] "POST /isangry HTTP/1.1" 200 -
2022-07-23 23:31:38,164 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:38] "POST /takeimage HTTP/1.1" 200 -
2022-07-23 23:31:38,169 | server.py->isAngry():26 | WARNING | CHECKING IF ANGRY
2022-07-23 23:31:38,170 | main.py->isAngry():30 | WARNING | False
2022-07-23 23:31:38,170 | server.py->isAngry():28 | WARNING | 0
2022-07-23 23:31:38,170 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:38] "POST /isangry HTTP/1.1" 200 -
2022-07-23 23:31:38,660 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:38] "POST /takeimage HTTP/1.1" 200 -
2022-07-23 23:31:38,660 | server.py->isAngry():26 | WARNING | CHECKING IF ANGRY
2022-07-23 23:31:38,661 | main.py->isAngry():30 | WARNING | False
2022-07-23 23:31:38,661 | server.py->isAngry():28 | WARNING | 0
2022-07-23 23:31:38,661 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:38] "POST /isangry HTTP/1.1" 200 -
2022-07-23 23:31:39,166 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:39] "POST /takeimage HTTP/1.1" 200 -
2022-07-23 23:31:39,167 | server.py->isAngry():26 | WARNING | CHECKING IF ANGRY
2022-07-23 23:31:39,168 | main.py->isAngry():30 | WARNING | False
2022-07-23 23:31:39,168 | server.py->isAngry():28 | WARNING | 0
2022-07-23 23:31:39,169 | _internal.py->_log():224 | INFO | 127.0.0.1 - - [23/Jul/2022 23:31:39] "POST /isangry HTTP/1.1" 200 -
2022-07-23 23:31:53,948 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:54,125 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:54,617 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:54,788 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:54,968 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:55,383 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:55,555 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:55,729 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:55,941 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:56,133 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:59,042 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:59,221 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:59,392 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:59,604 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:31:59,804 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:00,000 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:00,199 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:00,403 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:00,599 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:00,801 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:00,997 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:01,196 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:01,404 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:01,598 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:01,800 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:01,997 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:02,192 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:02,405 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:02,596 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:02,799 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:12,405 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:12,581 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:12,754 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:12,960 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:13,158 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:13,357 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:13,563 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:13,762 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:13,958 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
2022-07-23 23:32:14,155 | main.py->analyze():49 | WARNING | Empty Data List Being Sent
